title,phone,address,googlemap_address_url,region,city,discount_details
مختبرات فيوتشر لاب الطبية جدة ( حي الزهراء ),"tel:0126626620,الموقع الإلكتروني : http://www.futurelab-ksa.com",العنوان : العنوان : جدة - حي الزهراء - شارع البترجي,"https://www.google.com.sa/maps/@21.598088,39.136433,20z/data=!5m1!1e4?hl=ar",المنطقة الغربية,شمال جدة,"{'* خصم على السعر النقدي لجميع التحاليل المخبرية المجراة داخل المملكة غير شامل العروض الخاصة .': '50', '* سعر تحليل البصمة الغذائية لـ (220) نوع غذائي.': '1300 ', '*للاستفادة من الخصم ابرز بطاقة تكافل العربية قبل اخذ الخدمة.': ' '}"
صيدلية الجرعة الطبية (حي النزهة),tel:0550651218,العنوان : مكة المكرمة حي النزهة بجوار مستشفى الرقيع,"https://www.google.com.sa/maps/place/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89+%D8%A7%D9%84%D8%B1%D9%81%D9%8A%D8%B9%E2%80%AD/@21.4288187,39.7899009,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xab7b911568ab8506!8m2!3d21.4288187!4d39.7877122?hl=ar",المنطقة الغربية,مكة المكرمة,"{'خصم على الادوية  والتركيبات': '10', 'خصم على مستحضرات التحميل': '10', 'الخصم لا يشمل العروض': ' ', 'للأستفادة من الخصم يرجى ابراز البطاقة مع الهوية قبل اخذ الخدمة': ' '}"
مجمع الاسنان اللؤلؤية لطب الاسنان (حي الروضة),tel:0112379992 - 0112379998,العنوان : الرياض - حي الروضة - شارع خالد بن الوليد,"https://www.google.com.sa/maps/search/Pearly+Teeth+Clinic/@24.7389889,46.7801971,17z?hl=ar",المنطقة الوسطى,شرق الرياض,"{'*الكشف وفتح الملف والاستشارة مجانا لحاملي بطاقة تكافل العربية .': ' ', '*خلع عادي .': ' 100 ', '*اشعة صغيرة .': ' 30 ', '*اشعة بانوراما  .': '70 ', '*حشوة تجميلية  .': '140 ', '*حشوة مؤقتة  .': '50 ', '*خلع ضرس العقل  .': '400 ', '*تركيبة البورسلين .': ' 350 ', '*تركيبة زيركون الماني .': '650 ', '*ابتسامة هوليوود 16 سن  .': '9999 ', '*التقويم المعدني يبدأ من على حسب الحالة .': '2500 ', '*توريد اللثة  .': '600 ', '*قص اللثة بالليزر .': ' 600 ', '*معالجة اللثة .': '300 ', '*تنظيف الأسنان  .': '99 ', '*تبييض الأسنان بالليزر .': ' 450 ', '*قوالب التبييض المنزلي مع المادة .': '450 ', '*سناب اون (ابتسامة هوليود المتحركة)  الماني -  .': '2500 ', 'سناب اون (ابتسامة هوليود المتحركة) محلي .': '1000 ', '*زراعة الاسنان  .': '4000 ', '*خصم على باقي الخدمات .': ' 30', '*خصم على العروض الخاصة .': ' 10'}"
مختبرات البرج الطبية (السامر ),tel:920004422,العنوان : العنوان :  شارع الأجواد، السامر، جدة 23462,"https://www.google.com.sa/maps/place/%D9%85%D8%AE%D8%AA%D8%A8%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%A8%D8%B1%D8%AC+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9%E2%80%AD/@21.593103,39.2407127,17z/data=!3m1!4b1!4m5!3m4!1s0x15c3d3e2b3587e17:0x2b014c6bd7ac3d5e!8m2!3d21.593103!4d39.238524?hl=ar-SA",المنطقة الغربية,شمال جدة,"{'*خصم على جميع التحاليل .': '40', 'ملاحظة : الخصم لايشمل العروض والاسعار الشاملة ( البكج ) .': ' ', '*للاستفادة من الخصم ابرز بطاقة تكافل العربية قبل اخذ الخدمة.': ' '}"
صيدلية الامناء 4 (مخطط ولي العهد),tel:0125328028,العنوان : العنوان : مكة المكرمة - مخطط ولي العهد رقم 1,https://www.google.com.sa/maps/place/21%C2%B020,المنطقة الغربية,مكة المكرمة,"{'خصم على الأدوية المحلية': '10', 'خصم على الادوية المستوردة': '5', 'خصم على مستحضرات التجميل': '10', 'خصم على المستلزمات الطبية': '5', 'خصم على الحليب و الحفائض': '3', 'الخصم لا يشمل العروض': ' ', 'للأستفادة من الخصم يرجى ابراز البطاقة مع الهوية  قبل اخذ الخدمة': ' '}"
مختبرات البرج الطبية (البساتين ),tel:920004422,العنوان : العنوان :شارع الامير سلطان، البساتين، جدة,"https://www.google.com.sa/maps/place/Al+Borg+Medical+Laboratories.+%D9%85%D8%AE%D8%AA%D8%A8%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%A8%D8%B1%D8%AC+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D9%87+%D9%81%D8%B1%D8%B9+%D8%A7%D9%84%D8%A8%D8%B3%D8%A7%D8%AA%D9%8A%D9%86%E2%80%AD/@21.684848,39.1214545,17z/data=!3m1!4b1!4m5!3m4!1s0x15c3d850c0fd5fd5:0xb605dffec5a01f94!8m2!3d21.684848!4d39.1192658?hl=ar-SA",المنطقة الغربية,شمال جدة,"{'*خصم على جميع التحاليل .': '40', 'ملاحظة : الخصم لايشمل العروض والاسعار الشاملة ( البكج ) .': ' ', '*للاستفادة من الخصم ابرز بطاقة تكافل العربية قبل اخذ الخدمة.': ' '}"
صيدليات موارد الدواء (حي النسيم),,العنوان : الرياض - حي النسيم,"https://www.google.com.sa/maps/place/24%C2%B044'15.2%22N+46%C2%B051'05.5%22E/@24.7364252,46.8532709,16z/data=!4m5!3m4!1s0x0:0x0!8m2!3d24.7375507!4d46.8515167?hl=ar",المنطقة الوسطى,شرق الرياض,{'*خصم على جميع الأدوية والمستلزمات الطبية في الصيدلية ماعدا الحليب والحفاضات .': '10 '}
صيدليات دواء المملكة  - صيدليات وائل (جميع الفروع),رابط عنوانين الصيدليات في الموقع ,العنوان : صيدليات دواء المملكة - صيدليات وائل  (جميع الفروع),https://goo.gl/FXYbGw,المنطقة الغربية,مكة المكرمة,"{'خصم على الادوية': '10', 'خصم على مستحضرات التجميل': '10', 'الخصم لا يشمل العروض': ' ', 'للأستفادة من الخصم يرجى ابراز البطاقة مع الهوية قبل اخذ الخدمة': ' '}"
مجمع الخليج الطبي (حي الخليج),tel:0559092314,العنوان : الرياض - حي النهضة - شارع الامير بندر بن عبدالعزيز,"https://www.google.com.sa.sa/maps/place/%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%E2%80%AD/@24.7708749,46.8124384,15z/data=!4m5!3m4!1s0x0:0x3865f76574c7ada0!8m2!3d24.7708749!4d46.8124384",المنطقة الوسطى,شرق الرياض,"{'*خصم  على الكشف في جميع العيادات .': '50', '*خصم  على الاشعة  .': '40', '*خصم  على المختبر .': '40', '*خصم  على عيادات النساء والولادة .': '40', '*برنامج متابعة الحمل تشمل عدد 9 زيارات خلال فترة الحمل واشعة 4D عدد 9 صور والتحاليل الطبية .': '1500 ', '*خدمات الاسنان :': ' ', '*خلع عادي  .': '75 ', '*اشعة صغيرة  .': '20 ', '*اشعة بانوراما .': ' 150 ', '*حشوة تجميلية  .': '100 ', '*حشوة مؤقتة.': ' 100 ', '*خلع ضرس العقل  .': '120 ', '*تركيبة البورسلين .': ' 400 ', '*تركيبة زيركون .': ' 550 ', '*ابتسامة هوليود .': ' 6000 ', '*التقويم المعدني  .': '2200 ', '*معالجة اللثة  .': '250 ', '*تقويم الاسنان  .': '2200 ', '*تنظيف الاسنان  .': '80 ', '*تبييض الاسنان بالليزر  .': '300 ', '*قوالب التبيض المنزلي .': '400 ', '*سناب اون (ابتسامة هوليود المتحركة)  .': '2000 ', '*خصم على باقي الخدمات .': '40 ', '*خدمات الليزر :': ' ', '*جلسة ليزر كامل الجسم مع الرتوش .': '350 ', '*جلسة ليزر كامل الجسم مع الرتوش بدون ظهر وبطن  .': '300 ', '*جلسة ليزر وجه او ابط او بكيني  .': '99 ', '*فيلر 1 مل .': '900 ', '*بوتكس رفع الحاجب  .': '900 ', '*بوتكس التعرق  .': '1500 ', '*تنظيف بشرة  .': '200 ', '*توريد الشفايف  .': '300 ', '*بلازما وجه او شعر .': ' 399 ', '*ليزر كربوني للوجه  .': '200 ', '*تشقير الوجه  .': '100 ', '*تشقير الحواجب  .': '80 ', '*ميزوثيرابي  .': '300 ', '*تحديد ذقن للرجال جلسة واحدة مع الرتوش .': ' 150 ', '*خصم على باقي خدمات الجلدية والليزر .': ' 40', '*خصم على العروض الخاصة .': ' 10'}"
مركز دكتور نيوترشن ( جميع الفروع ),tel:للإستفسار عبر الواتس أب او الاتصال  : 0118103068,العنوان : جميع فروع المملكة,,المنطقة الوسطى,محافظات القصيم,"{'باقة (التوفير) سعر الباقة قبل الخصم (750) ريال , بعد الخصم (600) ريال .': '   ', 'باقة (البرونزية) سعر الباقة قبل الخصم (950) ريال , بعد الخصم (750) ريال .': '   ', 'باقة (الفضية) سعر الباقة قبل الخصم (1500) ريال , بعد الخصم (1100) ريال .': '   ', 'باقة (التيتانيوم) سعر الباقة قبل الخصم (2500) ريال , بعد الخصم (2000) ريال .': '   ', 'باقة (الذهبية) سعر الباقة قبل الخصم (3500) ريال , بعد الخصم (2999) ريال .': '    ', 'باقة (البلاتينية) سعر الباقة قبل الخصم (4500) ريال , بعد الخصم (4000) ريال .': '    ', 'باقة (الوزن المثالي) سعر الباقة قبل الخصم (5555) ريال , بعد الخصم (5000) ريال .': '   ', 'باقة (الماسية) سعر الباقة قبل الخصم (7250) ريال , بعد الخصم (5999) ريال .': '    ', 'باقة (vip) سعر الباقة قبل الخصم (8500) ريال , بعد الخصم (6999) ريال .': '    ', 'يحصل عميل تكافل العربية على العرض الأقل بفروع الدكتور نيوترشن بالاضافة الى شهر اضافي عند الاشتراك في أي باقة .': '     ', 'ملاحظه : في حال عدم الإشتراك في أي باقة يتم خصم 10% على جميع المنتجات .': '    ', 'هذه الخصومات لا تشمل الأجهزة الرياضية .': '     '}"
مختبرات البرج الطبية (السلامة),tel:920004422,العنوان : العنوان :جده - السلامه -  طريق الامير سلطان,"https://www.google.com/maps/place/21%C2%B035'21.3%22N+39%C2%B008'38.9%22E/@21.5860492,39.1405127,15z/data=!4m5!3m4!1s0x0:0x0!8m2!3d21.5892448!4d39.144146?hl=ar",المنطقة الغربية,شمال جدة,"{'*خصم على جميع التحاليل .': '40', 'ملاحظة : الخصم لايشمل العروض والاسعار الشاملة ( البكج ) .': ' ', '*للاستفادة من الخصم ابرز بطاقة تكافل العربية قبل اخذ الخدمة.': ' '}"
مختبرات البرج الطبية (النهضة),tel:920004422,العنوان : العنوان : جده حي النهضه طريق الملك عبدالعزيز,"https://www.google.com.sa/maps/place/21%C2%B036'42.1%22N+39%C2%B007'11.0%22E/@21.6128464,39.1165037,14.75z/data=!4m5!3m4!1s0x0:0x0!8m2!3d21.6116886!4d39.1197205?hl=ar",المنطقة الغربية,شمال جدة,"{'*خصم على جميع التحاليل .': '40', '*للاستفادة من الخصم ابرز بطاقة تكافل العربية قبل اخذ الخدممة.': '  '}"
مجمع اميز ابتسامة ( الروابي ),tel:0112574007,العنوان : الرياض - الروابي - شارع الزبير بن العوام,https://www.google.com.sa/maps/place/24°41'23.7,المنطقة الوسطى,شرق الرياض,"{'الكشف وفتح الملف والاستشارة مجانا لحاملي بطاقة تكافل العربية': '  ', 'خلع عادي': '100', 'اشعة صغيرة': '50', 'اشعة بانوراما': '100', 'حشوة تجميلية': '150', 'حشوة مؤقتة': '50', 'خلع ضرس العقل بسيط': '25', 'تركيبة البورسلين': '250', 'تركيبة زيركون': '500', 'ابتسامة هوليود للسن الواحد': '500', 'التقويم المعدني': '1950', 'توريد اللثة للفكين': '700', 'قص اللثة بالليزر للفك': '600', 'قص اللثة عادي للفك': '500', 'معالجة اللثة للجلسة الواحدة': '150', 'تقويم الاسنان شفاف': '20', 'تنظيف الاسنان': '99', 'تبييض الاسنان بالليزر': '400', 'قوالب التبييض المنزلي بدون المادة': '300', 'سناب اون (ابتسامة هوليود المتحركة )': '900', 'زراعة الاسنان مع تركيبة زيركون': '2500', 'خصم على باقي الخدمات': '30', '*خصم على العروض الخاصة .': '10'}"
متجر كامبردج للحمية (الفايزية ),tel:920033599,العنوان : القصيم - بريدة -حي الفايزية,"https://www.google.com.sa/maps/place/%D9%85%D8%AA%D8%AC%D8%B1+%D9%83%D8%A7%D9%85%D8%A8%D8%B1%D8%AF%D8%AC+%D9%84%D9%84%D8%AD%D9%85%D9%8A%D8%A9+%D8%A8%D8%B1%D9%8A%D8%AF%D8%A9%E2%80%AD/@26.3866346,43.9655294,17z/data=!3m1!4b1!4m5!3m4!1s0x157f59a239eb80f5:0x979a80ae88a7ac83!8m2!3d26.3866346!4d43.9633407?hl=ar",المنطقة الوسطى,محافظات القصيم,"{'كشف اخصائي التغذية': '75', 'باكيج 30 وجبة': '671.5', 'باكيج 60 وجبة': '1096.5', 'باكيج 75 وجبة': '1266.5', 'باكيج 90 وجبة': '1436.5', 'ملاحظة : الاسعار لاتشمل الضريبة': '  ', 'ملاحظة : للاستفادة من الخصم الرجاء ابراز بطاقة تكافل العربية': '     '}"
